g1,g2,p(Interactor)
5824,4644,0.999946873435508
5824,3783,0.940281567989324
5824,9397,0.952827527457485
5824,2041,0.99999654630801
5824,54996,0.999552944344974
5824,7388,0.998126653756664
5824,51170,0.999718630581929
5824,5828,0.973924459060574
5824,55711,0.757055112215161
5824,55052,0.833838940598406
5824,80146,0.979959321634969
5824,79877,0.994242742586348
5824,26090,0.99283138614556
5824,57106,0.99999297726524
5824,9653,0.993787768876652
5824,9997,0.981188220728096
79837,9221,0.939288142723606
79837,8396,0.999999999307381
79837,5305,1.0
79837,8239,0.925478950447346
79837,92335,0.984145289906013
79837,54165,0.999993259679539
79837,10921,0.97748581597052
79837,51719,0.998756879730397
79837,9722,0.998309657761252
79837,57669,0.921005710597486
79837,8546,0.81880107668766
79837,113026,0.999969018472406
79837,55781,0.899642692333632
55111,4952,1.0
55111,144717,0.99999999999954
23759,79269,0.997391249933028
5575,11215,0.999999991705245
5575,480,0.999999992971563
5575,163050,0.999999843199799
5575,388567,0.999999999487024
5575,5566,0.999772064634457
5575,5568,0.99999999528165
5575,5567,0.99999999999984
5575,54813,0.99999999999909
5575,2108,0.77386670289463
5575,1859,0.999995449673552
5575,5573,0.99999999999186
5575,203068,0.760648537285797
5575,347688,0.777360479876051
5575,9218,0.9999957990598
5575,9831,0.973924459060574
5575,23432,0.99999999999998
5575,4626,0.999941714068498
5575,4625,0.999966206453836
81890,3312,0.828124045674085
81890,351,0.99117391792641
81890,355,0.99771212032599
81890,323,0.99997829561193
81890,3241,0.995486814381317
81890,2182,0.810561936081809
81890,57720,0.757275354054068
81890,5652,0.794597643360466
26056,8774,0.99561108376088
26056,5518,0.99999923970097
26056,79699,0.974736571671271
26056,11101,0.989773231543126
26056,55844,0.999208865522264
26056,80311,0.839155583838716
26056,79171,0.816452806951751
5931,5928,0.99959251431304
5931,58516,0.9999865175687
5931,51742,0.999999078123191
5931,5926,0.999998105821178
5931,25942,0.99999966293042
5931,23309,0.999999872350044
5931,57459,0.99999999866253
5931,54815,0.99999989676193
5931,79595,0.99999989846259
5931,57649,0.999999997242774
5931,8932,0.999999993257392
5931,53615,0.99999999153183
5931,1107,0.999998562160621
5931,1108,0.99999845315401
5931,26038,0.999999964004921
5931,84629,0.999999461848229
5931,9219,0.999997005048862
5931,9112,0.999999021822832
5931,57504,0.999999591532581
5931,23512,0.999999697429648
5931,2145,0.99999424363638
5931,5927,0.999999994363612
5931,84312,0.999999948239027
5931,57798,0.9999999985887
5931,79685,0.999999108231357
5931,8819,0.999999281468
5931,8520,0.99998721280917
5931,26148,0.999999947034374
5931,2186,0.999996764859074
5931,114825,0.999999794614243
5931,56946,0.999999848699426
5931,8726,0.999999912768144
5931,2146,0.99999991343552
5931,8099,0.99986338846621
5931,64426,0.999999733836651
5931,3066,0.991782573833483
5931,22823,0.999976645859495
5931,100170841,0.999999905602118
5931,25855,0.999998296386043
5931,121536,0.98811788605052
5931,25842,0.97152045675583
5931,55723,0.96074483322841
5931,3621,0.9992960640305
5931,3622,0.99998612742319
5931,170394,0.986993982668026
5931,26147,0.96305068379012
5931,5252,0.99999992685711
5931,57597,0.994868110695884
7905,51026,0.999959865183374
7905,10257,0.99999910552372
7905,54958,0.786899468395879
7905,92840,0.99999999998996
7905,51009,0.990869469829292
7905,51809,0.99999996897228
7905,9927,0.999999976380838
7905,57488,0.909682472845001
7905,9522,0.999897986723383
7905,113178,0.897149170161511
7905,10567,0.970342108757958
7905,51573,0.99999992866605
7905,1727,0.792957936664856
7905,64225,0.999950818843405
7905,4684,0.967374655831221
7905,137695,0.999999995480921
7905,10410,0.999691137144121
7905,80346,0.868424535338111
7905,2531,0.999924940328606
7905,54953,0.922168269710269
7905,2590,0.999999567681384
7905,55325,0.997452554975729
7905,6610,0.915055048826051
7905,483,0.99858776893192
7905,5359,0.999599670187682
7905,56895,0.830326574463134
7905,1718,0.98016467030487
7905,23344,0.991804435042955
7905,9802,0.850426468703882
7905,11230,0.99659140985388
7905,79188,0.939241325429792
7905,116151,0.999746733381
7905,10550,0.999979084978652
7905,2589,0.779774893450181
7905,118987,0.98963632515193
7905,54929,0.863135996522581
7905,29100,0.99996153935807
7905,81555,0.857079498891858
7905,4247,0.999956036995461
7905,56927,0.997334967713011
7905,11015,0.99728308307929
7905,162427,0.99999927900918
7905,10066,0.99960448049571
7905,83440,0.99992735910075
7905,57142,0.93749739712429
7905,219738,0.999996370231116
7905,51136,0.967506867031035
7905,65055,0.92491450313923
8030,9989,0.999999999333926
8030,5531,0.99999999999784
8030,54455,0.99999837825007
8030,55671,0.991519657099923
8030,324,0.998377703388542
8030,5518,0.99998193748063
8030,9762,0.999538490688806
29803,10527,0.969530448153216
29803,6175,0.96168641019106
29803,54442,0.941688275617673
29803,6418,0.99999999999668
29803,22913,0.760310629170296
29803,10526,0.889847388410252
29803,5108,0.997512296705441
29803,79894,0.99906888122595
54101,79029,0.99999990943155
54101,7415,0.99999989770781
54101,8945,0.999994914145182
54101,23291,0.999876375052016
54101,7319,0.755769284258956
54101,79068,0.85335829786184
6100,1459,0.987461869023132
6100,1457,0.988770809887401
6100,23210,0.933423688629955
6100,1460,0.952348526207956
6100,57669,0.996233688083904
6100,2512,0.983473754783899
80230,22902,0.99999973460763
80230,55680,1.0
80230,2870,0.999961886732743
84324,23564,0.98993753658339
9092,9129,0.99990215586315
9092,9416,0.95273304679582
9092,11193,0.984523494546632
9092,9410,0.99947333695544
9092,6635,0.99817417591644
9092,79171,0.816452806951751
9092,11157,0.99680639196535
9092,10421,0.98942325955514
9092,6628,0.95166639667539
9092,27258,0.86151902975826
9092,6637,0.99378974545144
9092,6636,0.92262407124767
23513,55227,0.999988207243451
23513,51422,0.999784652637348
23513,5571,0.999972058806498
23513,7553,0.99999950620026
23513,9815,0.999999593696018
23513,28964,0.999999854763948
23513,90678,0.9999999991586
23513,10910,0.963177078740297
23513,10695,0.99967176044012
23513,5062,0.998962454803282
23513,5058,0.999999998099083
23513,359948,0.999984227677627
23513,9722,0.999999997664983
23513,8396,0.992686746885942
23513,5305,0.93857422592918
23513,9459,0.999998824872133
23513,84231,0.960559740302357
23513,55663,0.999999923018884
23513,1198,0.999972922481915
23513,29072,0.999998708925498
23513,400793,0.999999988656582
23513,4008,0.998506411221466
23513,79837,0.950766773316486
23513,54504,0.999765129306183
23513,5562,0.999843155098469
23513,90293,0.999746117235733
23513,55958,0.96385351699818
23513,80233,0.999993997885538
23513,64207,0.999991393936206
23513,26145,0.999998307268459
23513,100131017,0.999779998821806
23513,92799,0.977395159490078
23513,4163,0.999984653069052
6383,9555,0.983616427033913
6383,3030,0.891902777073047
6383,57062,0.920035303641237
6383,489,0.997138493317455
6383,5000,0.848826397035547
6383,80005,0.998767267877048
6383,1793,0.992803516493842
6383,2247,0.999999848574388
6383,201931,0.999999419155821
6383,3032,0.956329583939606
6383,3104,0.999996324933068
6383,81839,0.999994135214332
6383,6385,0.999999998369136
6383,55852,0.999999991980056
6383,55975,0.999999972489069
6383,8969,0.946417546979297
6383,317772,0.998403421096456
6383,10908,0.9500303171827
6383,10691,0.999999990656953
6383,56980,0.999999980136948
6383,53834,0.965429211616733
6383,6382,0.992860244014195
6383,55646,0.774763228243032
6383,203062,0.998990670092848
6383,55027,0.895059507682559
6383,25880,0.999933168562957
6383,222223,0.999999989947529
6383,26205,0.999999990952433
6383,10512,0.999992520588534
6383,271,0.999999987285378
6383,80201,0.999974946997145
6383,92140,0.783263881949116
6383,55770,0.999819400654119
6383,79828,0.999992437607867
6383,10202,0.999999972924596
6383,23592,0.951297303557547
6383,3783,0.877079270984527
6383,113026,0.995608048319559
6383,205717,0.927620174694402
6383,440686,0.996373473226227
6383,6857,0.999090984613321
6383,6714,0.951876710311198
6383,79767,0.980087181938554
6383,9026,0.993554132650721
6383,7259,0.993931587861165
6383,9569,0.97021576241293
57568,9094,0.820552224794506
57568,84747,0.987356456599878
57568,9260,0.972270078378429
57568,56254,0.999768054145832
57568,11178,0.941592303174674
57568,84445,0.99999999999404
57568,26037,0.999999999945287
57568,84892,0.937550121732518
57568,197131,0.990756851729774
57568,51622,0.945380243206588
57568,23138,0.999999995118659
57568,56993,0.766027801056414
57568,27131,0.967413325899519
57568,6494,0.999971883666205
57568,23094,0.999999936581881
8881,8697,0.99964655505555
8881,29945,0.999701252071679
8881,64682,0.999092926976747
8881,246184,0.99999999999922
6625,6631,0.9999960193716
6625,51574,0.99755870030679
6625,25929,0.999968198179598
6625,11171,0.8829513031945
6625,11218,0.999968145390865
6625,26093,0.997685151835284
6625,6732,0.954478659340143
6625,6733,0.997066479446021
6625,6637,0.99997709901248
6625,51808,0.99999836751829
6625,50628,0.999990381716927
6625,55783,0.999999994946796
6625,4686,0.795086758810661
6625,54960,0.99999976443579
6625,6626,0.999743211478389
6625,6629,0.9760461196031
6625,79833,0.99997962196121
6625,56257,0.965921557647918
6625,57563,0.999548739390035
6625,23367,0.788790061387922
6625,10921,0.88635705019862
6625,6633,0.999617378852036
6625,1736,0.828723189454893
6625,200316,0.973593621953293
6625,6635,0.99996176450717
6625,51663,0.923699403874616
6625,6634,0.992096728653709
6625,6607,0.999921078794272
6625,6632,0.931003780375984
6625,6628,0.99998960373199
6625,8487,0.999791452234535
6625,29896,0.91788702589946
6625,114034,0.999182003479428
6625,79760,0.99966924296878
6625,6636,0.99998526526338
79029,23450,0.89515699103293
79029,4548,0.99999553287279
79029,9401,0.922667444802776
79029,3312,0.78240505826933
79029,166378,0.999982361897203
79029,55760,0.936559953917303
79029,55135,0.98292454223897
79029,355,0.983554959367866
79029,51550,1.0
79029,10607,0.976383284579597
79029,79613,0.965456396170635
79029,79178,0.99997707388716
79029,5634,0.77511240685158
79029,8925,0.790428672914568
79029,51622,0.920200159505499
79029,987,0.867616130990943
79029,55764,0.878394436428366
79029,49856,0.996298580700125
79029,6137,0.98575377831524
79029,54955,0.999999986776805
79029,11180,0.937684005588265
79029,27143,0.764416669309493
79029,91433,0.784522744198503
79029,64844,0.79636477154323
51188,57492,0.997863318220762
51188,6601,0.806905311816904
51188,55249,0.99999999999413
51188,54856,0.999999955630713
51188,6597,0.82815604119901
51188,6595,0.998884742278911
51188,6604,0.979623081621591
51188,6603,0.847842361968547
51188,6602,0.999345192949575
51188,5977,0.826802154184969
51188,9275,0.998642330219979
51188,221662,0.864367233358206
8417,10652,0.989940068259251
8417,662,0.999534832422259
8417,10228,0.99999999367107
8417,7586,0.999983152539425
8417,63908,0.999999871227242
8417,8775,0.99999999997377
8417,53407,0.996470012534003
8417,23256,0.976037711153987
8417,23438,0.93704148876136
8417,6811,0.999920247034646
8417,1317,0.99993782684869
8417,5515,0.948197002776009
8417,8677,0.999960153381617
8417,8773,0.99925477595849
8417,116841,0.999999906108631
8417,23673,0.997055354501332
8417,143187,0.999999357634384
8417,56650,0.983159557454188
8417,134957,0.999999883762252
8417,8674,0.99999997984831
8417,9342,0.99999999959415
8417,9554,0.92217262424129
8417,9341,0.999994558668661
8417,6844,0.999809086664566
8417,6845,0.999990934344984
8417,9527,0.99999723685102
8417,8673,0.9999998740452
8417,10490,0.999999634254554
64786,337867,0.9999995265321
64786,84233,0.975407086924978
64786,3835,0.99999994705227
64786,10463,0.999996274146113
64786,57380,0.999999493824715
64786,6217,0.99489717384628
64786,79735,0.999999999873354
64786,7993,0.999989419811798
64786,1388,0.999999928005389
64786,1785,0.99777478691728
64786,1759,0.99982292423299
64786,26052,0.999888887151354
64786,84135,0.924879337433399
64786,23151,0.999999993273417
64786,23673,0.99999218406579
64786,819,0.99999048226769
64786,51337,0.99994960596599
64786,10653,0.99699548783893
8463,3323,0.819462676218261
8463,7003,0.999999999385773
8463,25937,1.0
8463,10413,0.999999982428684
8463,26137,0.995415615310623
55623,51491,0.803450237811379
55623,51121,0.985707476529055
55623,80324,0.984313325189993
55623,54517,0.99999213598056
55623,79691,0.999878743917619
55623,3014,0.996852971564506
55623,81890,0.999998366396712
114791,10844,0.999999683860983
114791,27229,0.99999998910397
114791,7283,0.999680918049727
114791,85378,0.999999300607342
114791,653784,0.99739015714816
114791,80097,0.955974877367225
114791,10426,0.999082013024591
114791,8030,0.950659035784988
114791,29922,0.999972611169433
114791,29803,0.998931419797368
9793,83394,0.999999992786142
9793,57606,0.99999999999999
9793,26135,0.99739289775223
7288,3329,0.963651744777067
7288,9361,0.953183332811342
7288,23564,0.993379322715804
10138,23269,0.999999745566712
10138,1474,0.885746026914375
10138,4149,0.872440592603587
10138,144568,0.951387734159073
10138,7027,0.999048327828645
10138,84333,0.999562201970386
10138,374897,0.829647791713754
10138,1459,0.999178587606655
10138,1457,0.997808770192454
10138,10238,0.836853742500323
10138,1460,0.99987949460566
10138,6045,0.999997446123389
10138,6015,0.999998790995375
10138,64319,0.999999875355816
10138,83746,0.999999956743341
10138,84759,0.999929737403689
10138,4193,0.86956533512929
10138,84108,0.99999999999964
10138,4014,0.986559195634311
10138,10336,0.999999967594021
10138,342897,0.876158028419994
10138,7703,1.0
10138,648,0.999999985420684
10138,1893,0.773967609987171
10138,1876,0.999990474828385
10138,23149,0.995131777869424
51530,5650,0.999878183144048
51530,83481,0.9356317696509
51530,2125,0.999977729270297
51530,3728,0.875804597572006
51530,1825,0.991816489959928
51530,1823,0.947425114953534
51530,5268,0.847856824016266
51530,1828,0.832651979629919
51530,23650,0.999996892859797
51530,3713,0.999977762147795
51530,51806,0.994240683576355
51530,5347,0.99999960110652
51530,7051,0.986372949908152
51530,1832,0.940170487972502
51530,6712,0.973898286946995
51530,374897,0.9856638376272
51530,3500,0.904224643448028
51530,151516,0.992642616282944
51530,23581,0.995921215614153
51530,11219,0.998961583050377
51530,653499,0.999573423315427
51530,5317,0.997391333976266
51530,383,0.855835417302668
51530,5493,0.9998087414978
51530,7053,0.986558849628283
51530,810,0.999584646933353
51530,79983,0.999835244389404
51530,8710,0.999966746765345
51530,6820,0.99996662655322
51530,284110,0.795703286933222
51530,2312,0.999335353194254
51530,113146,0.994418557449336
51530,195814,0.99990226870039
51530,873,0.999523046245638
51530,121214,0.999941356431038
51530,1041,0.998596589210909
51530,26525,0.998634463539478
51530,5055,0.997343092182662
51530,4221,0.896892199936444
51530,1410,0.919974749184914
51530,218,0.995656316244996
51530,55577,0.959010540198899
51530,145264,0.999953342795498
51530,56300,0.999754408159985
51530,5271,0.976047593158623
51530,9333,0.991278953120671
51530,55207,0.984890037261188
51530,11187,0.997065389082203
51530,3613,0.945151029862971
51530,342897,0.778517109067604
51530,5275,0.996552651431411
51530,80740,0.955974877367225
51530,8909,0.751671036228343
51530,8139,0.964091086340379
51530,51673,0.986078766460763
51530,440686,0.998165186688404
51530,242,0.99942453814335
51530,5413,0.991744138290383
51530,6699,0.991766209502769
51530,145226,0.990577993741918
51530,64834,0.996408410513973
51530,54869,0.995159701494379
51530,59344,0.883001201518771
51530,79153,0.911627595814439
51530,10654,0.994095169151741
51530,29094,0.956512210257322
10794,5232,0.99995894166099
10794,59342,0.792458498000614
10794,10452,0.855566958676468
10794,55316,0.981884072245738
10794,5074,0.929559986997626
10794,126208,0.829697103440842
158399,80317,0.99999962486681
158399,7586,0.999999980854878
158399,7572,0.999998708979332
158399,7775,0.998686983224443
158399,7762,0.999999997232123
158399,10168,0.999999998309195
158399,51282,0.999999181183216
158399,84838,0.999999455664419
158399,353274,0.999995629991158
23242,11252,0.99999999999769
23242,60,0.94822154798562
23242,29763,0.99999999915631
23242,29993,0.999978217851764
23242,23382,0.814462810189638
7464,10391,0.99999999999992
7464,9774,0.773318578137033
7464,9967,0.84777371020164
7464,25852,0.99545638277356
7464,10296,0.976045494604411
7464,57610,0.983311154289994
7464,80232,0.759983776136884
7464,51646,0.957737975930645
7464,64795,0.9554412501963
1454,157680,0.999999682975718
1454,286077,0.999208722139917
1454,5187,0.99999999999955
1454,8864,0.999999700512028
1454,1408,1.0
1454,1407,0.99999999999914
1454,26130,0.999998570195105
1454,28966,0.99999999999794
1454,642273,0.906698914160863
1173,55707,0.99999999329294
1173,1408,0.983694379260689
1173,4201,0.99924601141357
1173,1175,0.99999179992661
1173,10928,0.99918767173731
1173,55589,0.995390159241051
1173,2060,0.999999955413225
1173,22848,0.999999990945691
1173,6453,0.999999848100693
1173,50618,0.999637216571618
1173,85021,0.91540451706872
1173,58513,0.99999999492566
1173,160,0.984552346468794
1173,161,0.996966019175289
1173,162,0.999847953306494
1173,163,0.9999988816162
1173,57658,0.999999977521281
1173,5187,0.949610283359514
1173,5830,0.830092733003954
118881,5537,0.887870844153235
118881,51647,0.951486783875158
118881,54808,0.999002163800651
118881,23265,0.996948583909863
118881,100506658,0.998635436340978
118881,205428,0.993742820203211
118881,9026,0.982387055315811
118881,9183,0.888128135318737
118881,26007,0.998785832664518
118881,8487,0.978634142015631
118881,55732,0.960365645058033
118881,10463,0.963997918696408
118881,10555,0.998041753519968
118881,1687,0.999951722057115
118881,23376,0.99902507687666
118881,4512,0.996720200598191
118881,84342,0.999875603457069
118881,221927,0.983800344198325
118881,51160,0.996091728463179
118881,2475,0.904687209270922
118881,54918,0.996958281067182
118881,90231,0.943677277507156
118881,51808,0.954276420889705
118881,3837,0.988749422549582
118881,9391,0.88528853406667
118881,3376,0.981204365305232
118881,11138,0.999999917092382
118881,201266,0.999990708789688
118881,55832,0.967707619251241
118881,8893,0.999983140859816
118881,8672,0.999553189890276
118881,10985,0.834816523726869
118881,5859,0.902005973815089
118881,2058,0.994848834521405
118881,11260,0.99977439644094
118881,11218,0.996645461890325
118881,5917,0.949952029112037
118881,4141,0.941615787962605
118881,54892,0.998731780783778
118881,1967,0.998406382590831
118881,23064,0.999857747308052
118881,23165,0.765725913528661
118881,64786,0.997984433791684
118881,25839,0.999955918085955
118881,23214,0.999999940122339
118881,8890,0.999953918533141
118881,8536,0.999884517143726
118881,10527,0.998492095508118
118881,9043,0.995495707851315
118881,5238,0.818357040982762
118881,57510,0.970194340793089
118881,8892,0.999998007288791
118881,55027,0.999997904159669
118881,79711,0.960856985274599
118881,23279,0.999293077422347
118881,55746,0.993256846990942
118881,30000,0.999999836029265
118881,3842,0.998538322489968
118881,2177,0.999967061600976
118881,64210,0.863076301712375
118881,26953,0.996153202843047
118881,7514,0.919857674043982
118881,55705,0.997159294531673
118881,9255,0.821179431791847
118881,113174,0.999998458194825
118881,9675,0.994854741979712
118881,50628,0.999350464498407
118881,23155,0.999999795341784
118881,55127,0.989815153805072
118881,23511,0.951526459247052
118881,23516,0.963150980203601
118881,81624,0.999999779613639
118881,1889,0.761873852286489
118881,22796,0.999969363488031
118881,55227,0.979941433631771
118881,57511,0.999879027761342
118881,1434,0.997217566082956
118881,55630,0.99999761251564
118881,80727,0.999848702799027
118881,64328,0.999999973953281
118881,84220,0.998325506826787
118881,5903,0.976622598838673
118881,9793,0.999996469721635
118881,987,0.957955948181277
118881,4928,0.99693165183397
118881,57646,0.999999977876497
118881,51439,0.999988719971884
118881,54960,0.998328781435671
118881,3735,0.910934018559442
118881,8496,0.999996404495807
118881,8729,0.999343871158232
118881,84447,0.999983226862927
118881,9044,0.996718581578733
118881,5255,0.999270285836132
118881,7846,0.973189383582412
118881,84790,0.775783458387233
118881,79902,0.99705117748429
118881,10424,0.998945908905118
118881,9860,0.994352581096088
118881,25814,0.996061277753885
118881,57122,0.985200439109277
118881,55697,0.972064005512195
118881,58493,0.981959620751969
118881,26999,0.827224505351504
118881,57650,0.999999287927048
118881,54919,0.966875360090898
118881,60412,0.976185732826828
118881,219771,0.999999977551249
118881,151195,0.999999991800266
118881,51194,0.999999424047562
118881,83548,0.999993246611375
118881,29911,0.999923388986539
118881,51719,0.99867269537257
118881,24144,0.999921408964214
118881,9238,0.999231064950936
118881,9144,0.933221818569488
118881,2823,0.99986544834297
118881,63892,0.999998029051856
118881,146330,0.999999525333682
118881,10592,0.981303867641003
118881,79023,0.913056713095146
118881,123283,0.996796880513683
118881,23244,0.999949746980656
118881,9382,0.999905047432871
118881,57326,0.998605346447603
118881,22870,0.999978352924024
118881,29781,0.971676024003584
118881,23534,0.99998789670142
118881,65123,0.999978882467648
118881,91949,0.999976774456758
118881,51184,0.993897163684872
118881,55770,0.999991073020723
118881,23310,0.999855733217233
118881,92105,0.931187580083457
118881,9918,0.998175003991785
118881,23243,0.999031984043041
118881,55671,0.994147391356667
118881,79833,0.995099013019126
118881,57117,0.991844314823169
118881,8891,0.999980093762969
118881,79035,0.917364905186836
118881,55871,0.933750026876658
118881,10051,0.872001160572959
118881,10526,0.998384882008037
118881,23355,0.999999871673052
118881,23154,0.996286695688794
118881,9262,0.963480110043921
118881,57508,0.999447299359474
118881,23039,0.999938582123969
118881,6607,0.881156972784086
118881,10466,0.999719268218319
118881,79671,0.947912904372214
118881,9735,0.998694596728124
118881,80279,0.999868003388858
118881,8615,0.893849107105426
118881,57181,0.990568097602568
118881,23061,0.950183056398554
118881,114790,0.999999934603741
118881,26173,0.833441179788358
10106,10217,0.804664534714268
10106,58190,0.992096117447373
10106,7846,0.912250065940373
10106,291,0.97094984835587
10106,4155,0.999999812762874
10106,88455,0.999968823644115
10106,347688,0.882333922849135
10106,83461,0.99999999999988
1616,51203,0.800227590035493
1616,283489,0.999534851895345
1616,57337,0.999999982825245
1616,546,0.999999999985526
1616,25942,0.908162367232954
1616,83852,0.999999982825245
1616,7874,0.982197235393138
1616,84444,0.997509541111119
1616,6217,0.99467856839176
1616,65095,0.982966295700963
1616,85437,0.977571059175608
1616,8602,0.986752082363026
1616,56980,0.99999879168125
1616,140032,0.985138887407228
1616,6382,0.927347383779863
1616,29128,0.869072041995335
1616,6223,0.97493734476225
1616,54865,0.794316312584113
1616,79050,0.92730698141584
1616,1457,0.866760062551278
1616,84240,0.944700132496402
1616,2817,0.999365212601584
1616,23394,0.999999692969431
1616,23126,0.999750909764003
1616,8370,0.956705744947953
1616,84295,0.757139219715112
1616,55684,0.822803876605189
1616,6385,0.826854176173615
1616,84629,0.999581984287549
1616,27338,0.826989131207764
1616,79159,0.980347191040641
1616,92856,0.939894998553486
25853,79892,0.962939659419247
25853,329,0.910820843928268
56938,4862,0.99999970812462
56938,9575,0.999999946345166
56938,1407,0.997889145445901
84516,10121,0.99999999996858
84516,10120,0.99999999965139
84516,1639,0.99999999986716
84516,11258,0.999999756766209
84516,10540,0.99999999996875
84516,51164,0.999998711376821
84516,829,0.979913026878346
84516,830,0.99999997922984
84516,832,0.99999971450866
84516,55860,0.999999907456249
84516,347688,0.776524782840037
84516,54504,0.946877531167036
84516,10671,0.99999999999995
1677,1676,0.99999999999997
1677,55006,0.999804862358339
1677,90809,0.855175563221044
1809,1807,0.960820321815894
1809,1400,0.999999922637953
1809,1808,0.999418532460886
1809,10570,0.99999999999995
80153,8218,0.999959236144317
80153,196513,0.999999999254421
80153,3503,0.979340932008868
80153,3500,0.753060243499057
80153,23644,0.998271742317085
80153,25959,0.970775144733954
80153,23189,0.952882546525954
80153,55802,0.999991236900587
80153,1656,0.99999999999851
80153,26135,0.83294262347392
80153,167227,0.99999870626244
1943,478,0.982477373277262
1943,54972,0.988779744900712
1943,23193,0.797712527306269
1943,66005,0.795330050466086
1943,955,0.756179248852175
1943,51603,0.970535127724429
1943,10165,0.863098775811938
1943,89941,0.903159667849954
1943,7846,0.8970063984614
1943,10825,0.99522986810782
1943,355,0.989270119522881
1943,22836,0.997491925250375
1943,10978,0.81244874323137
1943,55768,0.999999831151596
1943,54947,0.880835775527919
1943,84233,0.919333638820732
1943,10382,0.916899782914938
1943,203068,0.966402914697863
1943,10381,0.966290473016702
1943,23420,0.998205690705193
1943,79174,0.989271494260879
1943,5361,0.828018842788527
1943,493869,0.961888295202677
1943,55033,0.99992976809998
1943,79070,0.940144101106051
1943,445571,0.788772075458381
1943,9212,0.952024849367691
1943,57720,0.997750918424993
1943,27304,0.997974810600621
1943,440138,0.989473112417907
1943,57665,0.99999880214658
1943,26505,0.844651011236809
1943,5652,0.95396491588546
1943,126353,0.997304030064839
1943,81855,0.940815324852833
1943,10556,0.777493100672184
1943,5817,0.917011619685708
1943,1138,0.813804921427913
1943,3714,0.767565513915949
1943,9289,0.981567881319422
1943,338761,0.998804385306061
1943,283464,0.994347459325649
1943,124565,0.808424673696954
1943,4758,0.908614791991806
1943,10554,0.997730538624028
1943,4259,0.848463512971026
1943,80179,0.920721295754564
1943,5046,0.955287662720062
1943,284207,0.969789812093353
58478,59,0.963372860085407
58478,6293,0.999955112303013
58478,10193,0.99999999770365
58478,27433,0.998564230291738
55527,8453,0.99999999735946
55527,137964,0.999985116927581
55527,11261,0.839864457423269
55527,11030,0.968470157189376
55527,84498,0.999974675252661
55527,92667,0.949088046536752
55527,79016,0.995722212689524
55527,1479,0.979664275606367
55527,81488,0.999998368007216
55527,55157,0.975790170073541
55527,3898,0.96062987165402
55527,79869,0.997550253740843
55527,7884,0.97350612810942
55527,252839,0.999681123591394
55527,55626,0.999892614304843
55527,9249,0.831950591342724
55527,1184,0.97041904788156
55527,656,0.999187353945495
55527,148113,0.999857705419983
55527,51258,0.999244972362977
55527,51222,0.99771859575212
55527,6242,0.94961865201665
2342,2339,1.0
2342,84823,0.856197540197611
2342,6134,0.99555591181224
2342,11072,0.999798037828272
2342,4673,0.99999910180651
2342,6141,0.999943066874
2342,10238,0.99595724344164
2342,1859,0.999965851588087
2342,10652,0.758486149255778
2342,6147,0.99930165175866
2342,8991,0.995155635187025
2342,131578,0.873237661309698
2342,147409,0.980065826051109
2342,7803,0.990781327783229
2342,22800,0.877701530091545
409,9221,0.884859637408791
2495,2512,0.99999999947952
2495,10211,0.911731913501326
2495,8449,0.857516176828207
2495,6102,0.9993518953534
2495,5911,0.987875944696753
2495,57826,0.882449294787689
2495,8031,0.99999999993146
2495,4067,0.950140087385126
2495,7525,0.986245963960525
2495,23545,0.945440567416773
2495,535,0.94381103521489
2495,28956,0.923950891879974
2495,5578,0.910110058833032
2495,221823,0.898065655023527
57459,8932,0.999999941708408
57459,53615,0.999999958925515
57459,1107,0.999999204672245
57459,1108,0.999992549123943
57459,26038,0.999999961410985
57459,9219,0.999957497453206
57459,9112,0.999989370795102
57459,57504,0.999999607847726
57459,5928,0.99999999888126
57459,8099,0.99999999999455
54438,81577,0.999999999642687
54438,253959,0.999999998321474
54438,57186,0.999999996832102
54438,57148,0.999999997113288
54438,28511,1.0
54438,11146,0.944599743341001
54438,29775,0.999999961585209
80273,3313,0.99994632736714
80273,23022,0.991452541543969
3030,3032,0.99999999957725
3030,55705,0.958068404488893
3030,55028,0.999999961698353
3030,6382,0.967859071511539
3030,3956,0.90913913152176
3030,2239,0.999999889946302
3030,2817,0.99999912430201
3030,6385,0.999851700088361
3030,126792,0.952852009739937
3030,152137,0.882212325699049
84439,83858,0.955972944879389
84439,3309,0.985887636163591
84439,23077,0.953354355528972
84439,51654,0.820490269360551
84439,5442,0.981347989553367
84439,10999,0.938074674772132
84439,2117,0.987147836685752
84439,9997,0.885373769653241
84439,64374,0.874928974056769
84439,4642,0.792054430169262
84439,199953,0.883597376440077
84439,151176,0.929221947906851
84439,90353,0.996543454494085
84439,1303,0.807140979339548
84439,80179,0.943094813447298
55662,80351,0.995319637461975
55662,51479,0.84241538060525
55662,9546,0.99999999955174
55662,283373,0.999999900429931
55662,8396,0.999764662550418
55662,7337,0.999998966155021
55662,6041,0.959539124718533
55662,4854,0.999999901972577
55662,79837,0.855685761150426
3024,51121,0.998919738812549
3024,6181,0.832313405452679
3024,6176,0.751184267544185
3024,51574,0.984325981600331
3024,6229,0.955277133004661
3024,6124,0.901153656125973
3024,80135,0.922825536023316
3024,23350,0.949514624094303
3024,8531,0.821490798170955
3024,4904,0.969977631663781
3024,339230,0.954008111157249
3024,400506,0.988940392068666
3024,23451,0.942619460050963
3024,10940,0.849384243559101
3024,6189,0.936314946061304
