0,1
29974,9.17936
2,15.2211
8086,10.32925
65985,13.6969
51166,5.41603
79719,10.9831
22848,12.03975
28971,16.542099999999998
14,11.12285
25980,10.29101
57505,15.40005
80755,6.840630000000001
132949,14.4756
60496,13.1324
10157,16.8322
26574,7.885035
18,14.153400000000001
20,7.393565000000001
21,17.0186
5243,15.24655
23456,10.72475
5244,12.4246
340273,8.77519
10058,9.291485
22,12.9089
11194,12.76735
4363,8.083215000000001
89845,10.9669
1244,1.92766
10257,7.846819999999999
10057,12.3619
5825,12.7726
5826,13.9967
6059,8.225126666666666
23,11.1279
10061,8.55704
55324,6.62346
55347,4.3601399999999995
83451,6.4246099999999995
26090,9.804005
84945,8.371815
25864,10.845749999999999
84836,8.495355
7920,9.622615
81926,9.953325
51104,9.68113
58489,6.43075
171586,9.406749999999999
51099,8.06075
57406,11.031
10006,9.876125
10152,11.1205
25,11.62055
27,13.0394
3983,5.05778
84448,8.76195
29,10.36755
29777,8.526525
80325,7.86764
25841,11.910250000000001
30,11.6223
10449,15.050633333333332
31,8.991595
80724,11.1236
84129,15.305299999999999
27034,10.6647
28976,9.662595
33,16.1869
34,13.3858
35,10.104375000000001
36,9.749625
37,5.668995000000001
23527,9.04494
116983,9.352915
38,11.68685
39,13.95625
64746,12.6479
91452,9.369665
84320,10.77285
414149,17.7142
65057,7.76309
22985,10.554416666666667
47,11.3903
48,9.90943
50,13.25825
26027,2.33085
55856,11.0406
10965,18.79155
11332,7.95958
10005,14.118849999999998
23597,6.44776
51,9.48353
8310,11.54365
52,10.68335
53,12.8711
51205,12.43955
80221,15.3768
197322,7.924985
2180,12.8809
2181,8.816105
2182,8.63481
51703,1.4245205
23305,16.3023
6296,6.28367
84532,18.5044
55902,12.062899999999999
59,6.99407
60,8.7145575
86,10.053955
87,6.39004
81,7.5171325
55860,12.455549999999999
10121,12.116
10120,15.199449999999999
10097,9.24199
10096,9.08072
57180,9.68816
79913,8.664055000000001
64431,10.93045
93973,9.697355
90,3.893835
95,11.54645
97,11.65455
98,7.108515000000001
100,9.48433
161823,16.9871
102,6.16891
4185,13.6007
8751,4.918335
6868,8.136305
8728,2.49812
53616,11.0526
8754,7.10591
9510,18.955750000000002
11033,7.55949
55803,11.990335
103,12.72215
104,13.638349999999999
105,8.30363
23536,11.817599999999999
134637,10.77207
113179,11.0169
109,8.46678
112,15.57445
115,14.73695
118,15.0381
119,19.5931
120,15.23105
128,9.086485
55256,13.162099999999999
51094,13.3274
10974,0.2943395
132,10.144945
23394,9.212305
22850,8.961065000000001
84890,9.361865
83440,9.608315000000001
11047,8.315845
158,11.67005
121536,8.52744
64782,4.1379850000000005
60312,7.64905
4299,10.59805
27125,13.767900000000001
10939,7.80503
173,6.48778
174,6.40939
54812,7.947185
175,15.3942
116987,8.80256
116986,3.273085
116988,10.571449999999999
60509,15.874
3267,9.204640000000001
3268,8.616055
55109,9.31199
55750,13.45805
178,13.55725
26523,9.846845
27161,7.488335
192669,9.594775
10554,12.7149
10555,9.03104
56894,11.84715
56895,15.7518
55326,3.121285
8540,10.7665
375790,11.805900000000001
23287,15.01275
57085,12.756866666666667
25909,7.7401599999999995
191,8.19769
10768,11.334150000000001
23382,10.686150000000001
27245,8.47205
54806,10.741530000000001
79026,2.7438066666666665
113146,7.5219249999999995
196,6.321345
10598,8.03174
197,5.76787
64853,12.191500000000001
83543,10.43345
9131,14.01585
84883,1.98458
51390,12.8671
9255,9.550585
7965,11.018466666666667
9049,12.07665
84962,3.960705
203,11.0897
204,12.8533
50808,7.69412
205,8.972965
26289,11.5959
102157402,10.757950000000001
8165,12.55505
11216,10.461749999999999
11215,7.300045
9590,1.878165
11214,9.70697
8227,12.2153
9495,19.0598
10270,9.336235
26993,9.560839999999999
10142,12.19485
56672,6.13973
55122,10.35191
10327,7.2312899999999996
231,16.9334
8574,9.49595
207,8.69994
84335,8.76334
208,11.097999999999999
10000,18.780050000000003
64400,11.45345
210,12.53365
211,4.6620349999999995
213,7.054930000000001
214,8.152595
126133,11.8315
5832,12.47955
216,18.0994
8854,13.1573
220,0.9288065
219,9.76
160428,18.10445
217,14.79845
224,9.937975000000002
221,1.82129
8659,10.152550000000002
7915,16.62605
4329,14.600349999999999
501,11.083
223,12.71445
226,8.697095000000001
230,8.670423333333334
56052,10.87276
84920,14.47145
440138,11.7365
79087,11.2542
79868,14.532103333333334
85365,7.49133
10195,9.56439
29880,10.48775
29929,15.5697
79053,13.4986
79796,12.02075
8846,8.137595
121642,9.322665
221120,8.31939
54784,11.62235
54890,12.99145
84964,10.379349999999999
84266,9.68094
91801,9.81214
7840,10.29993
80216,9.66636
115701,12.0945
57679,10.116589999999999
259173,3.14407
8092,18.5501
10189,7.414210000000001
259,5.937295000000001
55626,10.449110000000001
262,7.0583
51005,8.204274999999999
267,8.35896
268,11.8317
9949,10.86435
83607,10.473234999999999
154796,18.46185
154810,13.4906
51421,3.53416
271,10.649000000000001
272,2.12861
273,16.2732
51321,13.57315
64682,11.57365
10393,10.41425
51529,11.5343
119504,12.019950000000001
29882,10.581399999999999
29945,9.882145000000001
51433,12.1955
51434,11.2544
23357,8.990739999999999
90806,14.6057
286,14.763449999999999
287,18.452933333333334
288,14.016300000000001
63926,3.94766
51479,12.762
56172,7.4189
54882,10.032525
54467,9.5699
23141,13.02645
57037,7.3445800000000006
57763,12.7148
55608,5.021979999999999
29123,10.421199999999999
23253,8.90738
88455,13.29275
81573,11.9667
338692,9.81904
54522,11.885000000000002
26057,10.233799999999999
22852,11.9734
84079,9.977065
23243,10.831
51239,7.515420000000001
91369,6.293685
91526,11.76205
157567,12.4072
54851,13.699950000000001
57182,9.163635
283373,11.725850000000001
129138,11.8195
140731,8.4354
23294,10.286575
56899,13.2168
124401,11.93835
203286,15.4916
55139,10.646
54443,6.8698250000000005
55107,0.32760233333333333
55129,15.0455
196527,9.595565
8125,10.94775
10541,10.83795
81611,12.797899999999998
84168,9.136515
118429,11.426100000000002
301,0.60907
311,8.276785
302,2.382215
306,0.449234
307,7.5466
308,10.4391
309,12.11075
310,9.044975
55435,8.65325
162,11.64835
164,11.03435
8906,10.700825
8907,11.88495
10053,0.791477
1174,11.3886
8905,14.1054
130340,5.6410800000000005
160,9.747959999999999
161,12.615275
163,8.90193
1173,9.36619
1175,10.38985
8546,9.609905000000001
8120,18.505499999999998
8943,9.438424999999999
26985,9.77442
10947,10.080494999999999
1176,6.81413
10239,17.563299999999998
10717,9.97354
23431,11.2024
9179,10.0896
91056,10.268305
55745,11.79815
55317,12.869299999999999
9907,11.943
317,13.87245
321,17.18895
9546,7.95229
322,17.1707
323,3.39285
324,10.048345
327,9.244869999999999
328,11.43505
27301,10.6988
51107,14.546
8539,12.7633
51074,8.749196666666666
200558,12.9028
334,11.10117
